info,date,rating,title,name
경영전략·사업기획·분석전문가,2023.01.19,3.0,탈출이시급,HD현대중공업
조선·해양 엔지니어,2023.01.19,1.0,워라벨은 있는 회사?,HD현대중공업
IT 엔지니어,2023.01.19,3.0,적당히 다닐만한,HD현대중공업
IT 엔지니어,2023.01.18,2.0,저녁삶이 보장되는 회사,HD현대중공업
조선·해양 엔지니어,2023.01.17,1.0,주인의식을 가지지 말라는 회사,HD현대중공업
조선·해양 엔지니어,2023.01.17,2.0,워라벨만 있는 회사 (이 또한 부바부),HD현대중공업
생산엔지니어·생산관리,2023.01.16,2.0,사무직이 사무직이 아닌...,HD현대중공업
조선·해양 엔지니어,2023.01.13,3.0,휴가는 긴 회사 그러나 미래가 안보인다,HD현대중공업
IT 엔지니어,2023.01.11,3.0,IT회사가 다 그런건지 모르겠는데 갠플이 쩜,HD현대중공업
조선·해양 엔지니어,2023.01.04,5.0,꼰대 군대문화가 여전히 만연함,HD현대중공업
경영지원·관리 전문가,2023.01.03,1.0,최악,HD현대중공업
품질관리·보증 전문가,2023.01.03,3.0,현대는 현대인데..,HD현대중공업
조선·해양 엔지니어,2023.01.02,1.0,사내문화 개박살,HD현대중공업
생산엔지니어·생산관리,2023.01.02,2.0,워라벨만 있는 회사,HD현대중공업
조선·해양 엔지니어,2023.01.01,3.0,최근에 직원복지 향상을 위해 힘쓰는 기업,HD현대중공업
조선·해양 엔지니어,2022.12.25,1.0,대리까진 워라밸챙길만한데 나가면 갈데가 없어지는 회사,HD현대중공업
조선·해양 엔지니어,2022.12.20,3.0,나쁘지 않은 회사,HD현대중공업
생산엔지니어·생산관리,2022.12.19,2.0,찍먹 회사,HD현대중공업
조선·해양 엔지니어,2022.12.19,1.0,돔황차,HD현대중공업
조선·해양 엔지니어,2022.12.15,1.0,들어 오는 순간 퇴사를 고민하게 만드는 회사,HD현대중공업
연구개발(R&D),2022.12.14,3.0,워라밸은 보장됨,HD현대중공업
생산엔지니어·생산관리,2022.12.14,4.0,'세계 1등 조선소' 라는 타이틀에 비해 급여 부분이 기대에 미치지 못한다.,HD현대중공업
환경·안전·보건 전문가,2022.12.13,3.0,그럭저럭 다닐만한 회사,HD현대중공업
연구개발(R&D),2022.12.12,2.0,저물어가는 해,HD현대중공업
조선·해양 엔지니어,2022.12.12,3.0,워라밸은 좋다,HD현대중공업
조선·해양 엔지니어,2022.12.11,2.0,워라벨만 보장되는 회사,HD현대중공업
생산엔지니어·생산관리,2022.12.09,2.0,"워라밸은 보장되나, 미래가 불투명",HD현대중공업
경영지원·관리 전문가,2022.12.05,2.0,울산출신 아니면 굳이 올필요없는 회사,HD현대중공업
조선·해양 엔지니어,2022.12.05,3.0,안정 안정 안정,HD현대중공업
경영지원·관리 전문가,2022.12.03,4.0,직무에 따라 편차 아주 큼,HD현대중공업
연구개발(R&D),2022.12.02,3.0,연봉이낮아 직원들의 열등감이 높음,HD현대중공업
조선·해양 엔지니어,2022.11.28,2.0,휴가는 많지만 워라밸은 글쎄..,HD현대중공업
생산엔지니어·생산관리,2022.11.26,3.0,생산매니저는 근무강도가 높진 않다,HD현대중공업
조선·해양 엔지니어,2022.11.24,1.0,쉬는날만 그나마 좀 많은편인것 외 장점을 모르겠음. 급여가 너무 작다.,HD현대중공업
경영지원·관리 전문가,2022.11.22,3.0,나쁘진 않은 지방 대기업이나 업계1위임을 감안하면 많이 아쉽다,HD현대중공업
조선·해양 엔지니어,2022.11.22,1.0,워라벨만 보장되는 회사,HD현대중공업
환경·안전·보건 전문가,2022.11.21,5.0,워라밸이 보장되는 회사,HD현대중공업
정보보안·IT보안,2022.11.16,1.0,몰락해가는 이름만 대기업,HD현대중공업
IT 엔지니어,2022.11.15,1.0,Stay,HD현대중공업
조선·해양 엔지니어,2022.11.14,3.0,하계휴가가 가장 큰 장점,HD현대중공업
조선·해양 엔지니어,2022.11.14,2.0,바뀌려고 하고 변화하지 않는 꼰대 회사,HD현대중공업
조선·해양 엔지니어,2022.11.11,2.0,여름휴가가 길다,HD현대중공업
생산엔지니어·생산관리,2022.11.08,1.0,현중맛을 봐야알지라는 말이 괜히 있는게 아님.,HD현대중공업
조선·해양 엔지니어,2022.11.07,1.0,이직 준비하기 좋은 회사,HD현대중공업
조선·해양 엔지니어,2022.11.04,3.0,워라벨 휴가 연월차 좋은데 업무강도 급여 극악,HD현대중공업
연구개발(R&D),2022.11.03,5.0,부바부 워라밸 훌륭,HD현대중공업
생산엔지니어·생산관리,2022.11.03,2.0,사람에 따라 다른 회사,HD현대중공업
경영지원·관리 전문가,2022.11.01,3.0,적은연봉 워라밸은 보장,HD현대중공업
연구개발(R&D),2022.11.01,1.0,무능력한 직책과장들을 위해 숟가락으로 밥떠먹여줘야 하는 회사,HD현대중공업
조선·해양 엔지니어,2022.10.31,3.0,좋긴한데..,HD현대중공업
조선·해양 엔지니어,2022.10.27,1.0,운좋으면 워라밸은 보장되는 회사,HD현대중공업
조선·해양 엔지니어,2022.10.26,1.0,탈출은 능력순,HD현대중공업
경영지원·관리 전문가,2022.10.24,4.0,옛문화가 자리잡고 있지만 변화하려는 회사,HD현대중공업
경영지원·관리 전문가,2022.10.20,2.0,돈 많으면 다니기 좋은회사,HD현대중공업
조선·해양 엔지니어,2022.10.19,3.0,워라벨 있는 회사,HD현대중공업
조선·해양 엔지니어,2022.10.19,3.0,적당히 일하고 적게 버는 회사,HD현대중공업
조선·해양 엔지니어,2022.10.18,3.0,조선에서는 제일 나은 회사,HD현대중공업
고객서비스 전문가,2022.10.18,2.0,오지마,HD현대중공업
조선·해양 엔지니어,2022.10.18,2.0,쉬는 날 하나는 굳,HD현대중공업
생산엔지니어·생산관리,2022.10.17,2.0,높이 날지 못하는 새,HD현대중공업
조선·해양 엔지니어,2022.10.17,1.0,돈도안주고 미치겠음,HD현대중공업
조선·해양 엔지니어,2022.10.13,3.0,회사 소식을 뉴스 통해 아는 회사,HD현대중공업
조선·해양 엔지니어,2022.10.11,3.0,워라벨은 괜찮음,HD현대중공업
IT 기획·매니지먼트 전문가,2022.10.10,3.0,능력있는 직원과 활용 못하는 경영진,HD현대중공업
조선·해양 엔지니어,2022.10.10,2.0,그냥 별로,HD현대중공업
조선·해양 엔지니어,2022.10.08,1.0,월라벨 없는 기업문화,HD현대중공업
조선·해양 엔지니어,2022.10.08,1.0,서로나가려고 노력하는회사,HD현대중공업
경영지원·관리 전문가,2022.10.08,4.0,임금 수준과 사업군을 제외하면 나쁘지 않은 회사,HD현대중공업
생산엔지니어·생산관리,2022.10.06,2.0,워라벨만 보장되는 회사,HD현대중공업
조선·해양 엔지니어,2022.10.04,3.0,변화가 많은 회사,HD현대중공업
조선·해양 엔지니어,2022.10.03,3.0,구성원들이 회사의 나쁜문화에 물들어가는 회사,HD현대중공업
조선·해양 엔지니어,2022.09.30,2.0,침몰선,HD현대중공업
조선·해양 엔지니어,2022.09.30,1.0,경영진 빼고 노조 빼면 괜찮은 회사,HD현대중공업
건설 엔지니어,2022.09.28,5.0,워라벨이보장,HD현대중공업
조선·해양 엔지니어,2022.09.28,4.0,워라밸은 괜찮은 회사.,HD현대중공업
고객상담 전문가,2022.09.27,1.0,못된대감님 심뽀가 느껴짐,HD현대중공업
조선·해양 엔지니어,2022.09.26,3.0,부바부가 심하긴 한데 바쁠 때 아니면 나쁘지는 않네요,HD현대중공업
연구개발(R&D),2022.09.25,2.0,워라밸 좋음,HD현대중공업
IT 기획·매니지먼트 전문가,2022.09.25,5.0,압축성장이 가능한 회사,HD현대중공업
품질관리·보증 전문가,2022.09.24,5.0,불만쟁이때문에 불만임,HD현대중공업
조선·해양 엔지니어,2022.09.23,4.0,HD현대 손자회사,HD현대중공업
조선·해양 엔지니어,2022.09.23,1.0,이름만대기업,HD현대중공업
조선·해양 엔지니어,2022.09.23,1.0,직원들을 호구로 보는 회사,HD현대중공업
생산엔지니어·생산관리,2022.09.23,1.0,무늬만 대기업,HD현대중공업
조선·해양 엔지니어,2022.09.21,4.0,워라벨 황제,HD현대중공업
구매·물류·SCM 전문가,2022.09.20,2.0,휴가는 국내 톱수준 나머진 단점투성,HD현대중공업
환경·안전·보건 전문가,2022.09.19,2.0,과거의 영광을 뒤로하고 쇠락해가는 회사,HD현대중공업
조선·해양 엔지니어,2022.09.18,2.0,논리와 협의 대신 목소리 크기가 지배하는 회사,HD현대중공업
조선·해양 엔지니어,2022.09.18,3.0,평점과 비례한 회사,HD현대중공업
IT 엔지니어,2022.09.17,2.0,침몰중인 거대한 배,HD현대중공업
생산엔지니어·생산관리,2022.09.16,1.0,모든것이 최악인 회사,HD현대중공업
조선·해양 엔지니어,2022.09.12,1.0,과거에 머물러있는 회사,HD현대중공업
생산엔지니어·생산관리,2022.09.09,2.0,직원을 생각하는걸까,HD현대중공업
조선·해양 엔지니어,2022.09.08,3.0,돈은 많이 안되지만 나쁘지 않음,HD현대중공업
구매·물류·SCM 전문가,2022.09.08,3.0,연봉이 낮다…,HD현대중공업
IT 기획·매니지먼트 전문가,2022.09.07,3.0,미친 휴가,HD현대중공업
경영지원·관리 전문가,2022.09.07,2.0,슬프다 현중 조직문화가 아직 80년대..,HD현대중공업
IT 엔지니어,2022.09.06,4.0,워라밸은 좋지만 연봉은 작다,HD현대중공업
조선·해양 엔지니어,2022.09.02,3.0,전성기 끝나고 지고 있는 회사,HD현대중공업
생산엔지니어·생산관리,2022.09.02,1.0,왜왔을까,HD현대중공업
조선·해양 엔지니어,2022.08.30,3.0,워라벨은 보장뎌나 미래는 어두운 회사,HD현대중공업
조선·해양 엔지니어,2022.08.30,2.0,휴가 복지는 좋은회사,HD현대중공업
조선·해양 엔지니어,2022.08.29,3.0,더이상 대학교에서 신입으로 지원하지 않는 회사,HD현대중공업
조선·해양 엔지니어,2022.08.28,3.0,머 중간은 가는 회사,HD현대중공업
건설 엔지니어,2022.08.28,3.0,조선 사이클에 민감한 적당히 안정적인 회사,HD현대중공업
조선·해양 엔지니어,2022.08.26,3.0,변해가고 있는 회사?,HD현대중공업
조선·해양 엔지니어,2022.08.25,1.0,호황이어도 현중 위에 지주사 2곳이 이익을 다빨아감,HD현대중공업
조선·해양 엔지니어,2022.08.25,3.0,어려운회사,HD현대중공업
생산엔지니어·생산관리,2022.08.25,3.0,"조선공학을 나왔다면 굳, 나머지는 글쎄,,",HD현대중공업
경영지원·관리 전문가,2022.08.24,5.0,조선업 맛형,HD현대중공업
경영지원·관리 전문가,2022.08.24,5.0,워라밸하나는 굿,HD현대중공업
조선·해양 엔지니어,2022.08.24,5.0,대기업 평균,HD현대중공업
조선·해양 엔지니어,2022.08.22,2.0,사양 산업의 한계,HD현대중공업
조선·해양 엔지니어,2022.08.18,3.0,적당히 벌고 적당히 살려면 괜춘,HD현대중공업
조선·해양 엔지니어,2022.08.18,2.0,중공업은 중공업이다,HD현대중공업
생산엔지니어·생산관리,2022.08.16,3.0,흠 솔직히 잘 모르겠는 회사,HD현대중공업
조선·해양 엔지니어,2022.08.15,3.0,좋게 쓸려고 해도 솔직하게 평가함,HD현대중공업
조선·해양 엔지니어,2022.08.11,3.0,많이 쉬는데 돈은 적음. 이마저도 임금개편으로 워라밸이 더 안좋아질 듯함.,HD현대중공업
고객서비스 전문가,2022.08.11,4.0,워라벨은 보장되는 회사,HD현대중공업
건설 엔지니어,2022.08.08,1.0,직원을 노예로 보는 회사,HD현대중공업
생산엔지니어·생산관리,2022.08.07,3.0,워라밸은좋으나 급여는..글쎄,HD현대중공업
영업 전문가,2022.08.03,4.0,그냥 그래요,HD현대중공업
조선·해양 엔지니어,2022.07.29,3.0,개인 실력을 키울 수 있는 회사,HD현대중공업
생산엔지니어·생산관리,2022.07.29,3.0,나름 다닐만한 회사(주변돌아보면 안됨),HD현대중공업
건설 엔지니어,2022.07.27,3.0,네임벨류는 인정되는 회사. 네임벨류 대비 연봉이 많지않은회사,HD현대중공업
조선·해양 엔지니어,2022.07.25,2.0,그럭저럭,HD현대중공업
경영지원·관리 전문가,2022.07.22,2.0,업계 일류 기업이나 근무환경은 삼류,HD현대중공업
건설 엔지니어,2022.07.21,2.0,좋은 회사,HD현대중공업
조선·해양 엔지니어,2022.07.21,3.0,노동집약적 산업의 한계,HD현대중공업
마케팅·홍보 전문가,2022.07.20,1.0,워라벨 보장 안됨,HD현대중공업
조선·해양 엔지니어,2022.07.20,2.0,워라밸은 좋으나 커리어 향상 최악,HD현대중공업
연구개발(R&D),2022.07.19,4.0,본인 커리어 성장시키기 좋은 회사,HD현대중공업
경영지원·관리 전문가,2022.07.19,5.0,배부른사람이 힘들다고 징징대는 곳,HD현대중공업
생산엔지니어·생산관리,2022.07.18,1.0,무한상사,HD현대중공업
조선·해양 엔지니어,2022.07.18,1.0,예전에 현중이 아님/ 경영진 정말 할말을 잃음,HD현대중공업
건설 엔지니어,2022.07.17,2.0,망해가는 회사의 전형,HD현대중공업
조선·해양 엔지니어,2022.07.16,3.0,그냥저냥인 회사,HD현대중공업
조선·해양 엔지니어,2022.07.14,2.0,그냥 군대마인드,HD현대중공업
조선·해양 엔지니어,2022.07.14,3.0,위라밸만보장되는회사,HD현대중공업
조선·해양 엔지니어,2022.07.14,2.0,철판깔면 워라밸보장,HD현대중공업
경영지원·관리 전문가,2022.07.14,4.0,대기업이어서 대외적인지도가 좋음,HD현대중공업
IT 엔지니어,2022.07.14,3.0,워라벨 보장.하지만 꼰대문화,HD현대중공업
IT 엔지니어,2022.07.14,3.0,여기 올거면 다른데 가는게,HD현대중공업
조선·해양 엔지니어,2022.07.13,2.0,워라밸은 좋은 회사,HD현대중공업
조선·해양 엔지니어,2022.07.12,4.0,"정체된 회사, 회사는 외면하고 그 외 삶을 즐긴다면 다니기 좋음",HD현대중공업
생산엔지니어·생산관리,2022.07.11,3.0,워라벨 굿,HD현대중공업
생산엔지니어·생산관리,2022.07.11,3.0,해봤어? 회사,HD현대중공업
품질관리·보증 전문가,2022.07.11,2.0,한푼이라도 안주려는 회사,HD현대중공업
품질관리·보증 전문가,2022.07.10,3.0,워라벨만 좋은 회사,HD현대중공업
생산엔지니어·생산관리,2022.07.09,3.0,급여가 짬,HD현대중공업
연구개발(R&D),2022.07.06,3.0,부바부,HD현대중공업
경영지원·관리 전문가,2022.07.05,3.0,워라밸이 보장되는 회사,HD현대중공업
생산엔지니어·생산관리,2022.07.03,3.0,많이 쉬는 회사,HD현대중공업
생산엔지니어·생산관리,2022.07.02,3.0,아직 군대식 마인드 강한회사,HD현대중공업
환경·안전·보건 전문가,2022.07.01,4.0,워라벨이 확실한회사,HD현대중공업
경영지원·관리 전문가,2022.06.30,2.0,대기업이지만 연봉은 중견기업,HD현대중공업
조선·해양 엔지니어,2022.06.29,1.0,워라밸은좋은회사,HD현대중공업
연구개발(R&D),2022.06.28,2.0,연구직으로서는 야근 강요 안함,HD현대중공업
조선·해양 엔지니어,2022.06.27,3.0,워라벨은 좋은 회사...,HD현대중공업
연구개발(R&D),2022.06.27,3.0,중공업이라면 현대가 나은듯,HD현대중공업
조선·해양 엔지니어,2022.06.27,1.0,입사하고 1~2년간 용돈 벌면서 다른곳 취업준비하기 딱 좋은 회사,HD현대중공업
조선·해양 엔지니어,2022.06.25,3.0,조직을 위한 회사,HD현대중공업
생산엔지니어·생산관리,2022.06.24,3.0,워라벨은 보장되는 회사,HD현대중공업
경영지원·관리 전문가,2022.06.23,3.0,새로운 시도가 필요한 것 아닌가,HD현대중공업
